,hr,ndcg
0,0.10182119205298014,0.04642695680711808
1,0.6389072847682119,0.3844835625234515
2,0.6943708609271523,0.4296012990364454
3,0.7243377483443708,0.4573510239361209
4,0.7347682119205298,0.46899331670235417
5,0.7438741721854305,0.47678406868380907
6,0.75,0.4841452974219968
7,0.7483443708609272,0.48483293282832696
8,0.7566225165562914,0.4893286117085856
9,0.7622516556291391,0.4939863086436698
10,0.7637417218543047,0.49262286284833606
11,0.7708609271523179,0.49912917998547035
12,0.7653973509933775,0.5011705032946053
13,0.7663907284768212,0.5037135693327831
14,0.7711920529801325,0.5061553329308329
15,0.7720198675496689,0.5026918077918225
16,0.7716887417218543,0.5045352052320262
17,0.7741721854304636,0.5060606484629953
18,0.7730132450331125,0.5046414444352306
19,0.7725165562913907,0.5071732717181984
20,0.777317880794702,0.5060768749567274
21,0.7801324503311259,0.5105554486907589
22,0.7731788079470199,0.5074161306451432
23,0.7753311258278146,0.5082204645469556
24,0.7791390728476821,0.5099905650871409
25,0.7786423841059603,0.5094892580400928
26,0.7758278145695364,0.5105911177532437
27,0.7776490066225166,0.505943235290445
28,0.7801324503311259,0.5076732873350877
29,0.7817880794701987,0.508285390668461
30,0.7788079470198676,0.5088093402401141
31,0.7774834437086092,0.5108984582898803
32,0.7771523178807948,0.504719197859664
33,0.7781456953642384,0.5099980784953765
34,0.7735099337748345,0.5044154708908811
35,0.7723509933774835,0.5084016992412715
36,0.7764900662251656,0.5065871073056075
37,0.7764900662251656,0.5077806511002766
38,0.7764900662251656,0.5083930039324644
39,0.7793046357615894,0.5108656942591631
40,0.7798013245033113,0.5118601508035098
41,0.7783112582781457,0.5074819072974768
42,0.7778145695364238,0.510181490088169
43,0.7769867549668874,0.5120656139830366
44,0.7844370860927152,0.51081486288488
45,0.775,0.5064036307402169
46,0.7802980132450331,0.5091742261385864
47,0.7812913907284769,0.5117345204515547
48,0.7769867549668874,0.5086935350193179
49,0.7783112582781457,0.5106156276649105
50,0.776158940397351,0.5117304583431224
51,0.7809602649006623,0.5102452477289646
52,0.7827814569536424,0.5161334769471831
53,0.7793046357615894,0.5132792702711566
54,0.7817880794701987,0.5111943998737912
55,0.7793046357615894,0.513251660814574
56,0.7801324503311259,0.5110904927885145
57,0.7783112582781457,0.5099712163306296
58,0.7821192052980133,0.5170402337085609
59,0.7807947019867549,0.5113930680583874
60,0.7789735099337748,0.512288772127736
61,0.7804635761589404,0.513477842198134
62,0.7781456953642384,0.5120322711331764
63,0.7834437086092715,0.5153128739427967
64,0.784271523178808,0.5141347339084037
65,0.7763245033112582,0.5123299190496029
66,0.7801324503311259,0.513815542836314
67,0.7831125827814569,0.5152745027935022
68,0.7781456953642384,0.5146862151480572
69,0.7814569536423841,0.5157646824487596
70,0.7811258278145695,0.5133277861225277
71,0.7812913907284769,0.5116845549644916
72,0.7852649006622516,0.5159362695062503
73,0.7834437086092715,0.5143915646897453
74,0.7783112582781457,0.5119463431672828
75,0.78658940397351,0.512790115009588
76,0.7855960264900662,0.5189477492180641
77,0.7844370860927152,0.5144796003074625
78,0.7827814569536424,0.5127514959730975
79,0.7831125827814569,0.516551449091269
80,0.7857615894039736,0.5154321213511402
81,0.7826158940397351,0.5167512313058608
82,0.7872516556291391,0.5163397621120027
83,0.785430463576159,0.5172285912913975
84,0.7791390728476821,0.5115773159562453
85,0.7837748344370861,0.5161690048902718
86,0.7864238410596026,0.5163904066336226
87,0.7844370860927152,0.5155928559780768
88,0.7824503311258278,0.5158085782529326
89,0.7807947019867549,0.511304076406987
90,0.7753311258278146,0.5088787578398203
91,0.7831125827814569,0.5157178671997648
92,0.7816225165562913,0.5142433771371566
93,0.779635761589404,0.5152341536111498
94,0.7847682119205298,0.5135124167796963
95,0.7884105960264901,0.5198185486759064
96,0.7905629139072847,0.5175959917320214
97,0.7814569536423841,0.5171822739587761
98,0.7852649006622516,0.5180792966029574
99,0.7836092715231788,0.51916784497924
100,0.784933774834437,0.5174110171275764
