,hr,ndcg
0,0.10314569536423841,0.04762644299515054
1,0.09718543046357615,0.0419189629349834
2,0.10115894039735099,0.04422572876043692
3,0.10811258278145695,0.050331974843299813
4,0.24089403973509935,0.11878058851775779
5,0.3620860927152318,0.19868528138743222
6,0.41456953642384103,0.229430980025192
7,0.43559602649006623,0.24213180075327703
8,0.4461920529801324,0.24667903793661444
9,0.4470198675496689,0.24773146329558376
10,0.45049668874172183,0.24894778470157577
11,0.44867549668874174,0.2470639256496108
12,0.44735099337748346,0.2459202604967012
13,0.447682119205298,0.24649233263497894
14,0.45049668874172183,0.24695183065140638
15,0.45927152317880793,0.25070649350420626
16,0.47152317880794703,0.25521878288154004
17,0.4786423841059603,0.2585459310171708
18,0.4864238410596026,0.2640867767258812
19,0.5014900662251656,0.2712016559538471
20,0.5082781456953642,0.27509457730390036
21,0.5182119205298014,0.2798430148563972
22,0.5254966887417218,0.2841507153531113
23,0.5334437086092715,0.2880839224262497
24,0.5367549668874172,0.291709765399072
25,0.5445364238410596,0.2963436779005412
26,0.5516556291390728,0.3012239292080428
27,0.5564569536423841,0.304907052224959
28,0.5624172185430464,0.309655561522221
29,0.562748344370861,0.31067274137141576
30,0.5688741721854305,0.31459617426869185
31,0.5720198675496688,0.31772953739610665
32,0.5741721854304636,0.31853030914482366
33,0.5814569536423841,0.3226144669043181
34,0.5829470198675497,0.3241978978915989
35,0.5854304635761589,0.32658940500575795
36,0.5897350993377484,0.32807529356548654
37,0.5912251655629139,0.32918979708570206
38,0.5930463576158941,0.3307405827479294
39,0.5981788079470198,0.3332408191428623
40,0.5985099337748344,0.3347389343348612
41,0.5998344370860927,0.33543663993415224
42,0.6004966887417219,0.3373050797728218
43,0.6001655629139073,0.33763219259841565
44,0.6028145695364239,0.3387821856102761
45,0.6039735099337749,0.33972493094549977
46,0.6072847682119206,0.3423535575239565
47,0.6054635761589404,0.3417502499098665
48,0.6099337748344371,0.3439312933478387
49,0.6112582781456953,0.3440400996768932
50,0.6130794701986755,0.3444508968565298
51,0.6134105960264901,0.34530047448085943
52,0.6150662251655629,0.3464412987067805
53,0.6158940397350994,0.3477047381630899
54,0.6158940397350994,0.34699007759321804
55,0.618046357615894,0.3475616536977452
56,0.6163907284768212,0.3469658035416637
57,0.6158940397350994,0.3468364411838391
58,0.6170529801324504,0.3474799527859986
59,0.6173841059602649,0.34735423902499485
60,0.616887417218543,0.34721807515473585
61,0.6192052980132451,0.34805806178731635
62,0.6185430463576159,0.34876101172183654
63,0.6183774834437086,0.34785269896942494
64,0.6195364238410596,0.3483107951409161
65,0.6183774834437086,0.3482069073513649
66,0.6197019867549669,0.34794743094237385
67,0.6198675496688741,0.3490563384029666
68,0.6206953642384105,0.34737275578113735
69,0.6197019867549669,0.3478835343162818
70,0.6203642384105961,0.3484507313958743
71,0.6211920529801325,0.3481421517551375
72,0.6206953642384105,0.34823192971305394
73,0.6201986754966887,0.34830630589170086
74,0.6231788079470199,0.34953435855158027
75,0.6190397350993377,0.3481402651598821
76,0.6221854304635761,0.34895800484749606
77,0.6210264900662251,0.34942600356295817
78,0.6206953642384105,0.3481632173693819
79,0.6231788079470199,0.34878501704154974
80,0.6246688741721854,0.3496900456345757
81,0.6251655629139072,0.34975903823696863
82,0.6241721854304636,0.34927090232823954
83,0.6230132450331126,0.34863378409196527
84,0.6236754966887417,0.34976518033127313
85,0.6223509933774835,0.34977655309303857
86,0.6243377483443708,0.3498255450110019
87,0.623841059602649,0.3485648976112849
88,0.6235099337748344,0.34952596306779865
89,0.6230132450331126,0.3496347523240405
90,0.6228476821192053,0.34856381432543787
91,0.6236754966887417,0.34809311946282184
92,0.6220198675496689,0.34847499388107395
93,0.6228476821192053,0.3491948386571801
94,0.6248344370860928,0.3488599443262698
95,0.6233443708609272,0.34899989511064383
96,0.623841059602649,0.34830031510328907
97,0.6235099337748344,0.3486335085899407
98,0.6231788079470199,0.3489431907267855
99,0.6240066225165563,0.3490979717320855
100,0.6251655629139072,0.34917187638336944
