,hr,ndcg
0,0.10298013245033112,0.044590496317740105
1,0.5705298013245033,0.3363429662934495
2,0.6276490066225165,0.38065594101904837
3,0.6985099337748344,0.43906229815138226
4,0.722682119205298,0.4616376395014261
5,0.7365894039735099,0.4750271261602043
6,0.7435430463576159,0.48196895700901166
7,0.7493377483443708,0.4876588982200238
8,0.7529801324503311,0.4918200115069096
9,0.7554635761589404,0.49078715450675975
10,0.7539735099337749,0.4923855358424651
11,0.7557947019867549,0.4926638623361044
12,0.7567880794701987,0.49290301694763733
13,0.7557947019867549,0.4928449707644091
14,0.7566225165562914,0.49493081795965005
15,0.758774834437086,0.4948073711291456
16,0.758112582781457,0.49447605427623365
17,0.7579470198675496,0.4941602072432802
18,0.7607615894039735,0.495491122934657
19,0.7612582781456954,0.4945431071140779
20,0.758774834437086,0.49416533898189297
21,0.759271523178808,0.49309394177568616
22,0.7582781456953642,0.49269114992627994
23,0.7579470198675496,0.49325236074452583
24,0.7605960264900662,0.4953840805405368
25,0.7586092715231788,0.49591546877409143
26,0.759271523178808,0.49379063537432727
27,0.759271523178808,0.49314570062296975
28,0.7589403973509934,0.4933381758872257
29,0.7566225165562914,0.4934626406292273
30,0.760430463576159,0.49684307089262214
31,0.7574503311258278,0.493386789151828
32,0.7589403973509934,0.4937732138741594
33,0.7600993377483444,0.49518796638367524
34,0.7602649006622516,0.4949810479150348
35,0.7591059602649006,0.4934622934991169
36,0.7586092715231788,0.49358223193013306
37,0.758112582781457,0.4926559334010596
38,0.7566225165562914,0.4929880001184785
39,0.7577814569536424,0.49308494335871056
40,0.7564569536423841,0.4939156925445228
41,0.7594370860927152,0.49415968528711546
42,0.7619205298013245,0.49529277208519024
43,0.7589403973509934,0.4930253443189892
44,0.7612582781456954,0.4931456449012768
45,0.7571192052980132,0.4925057411097522
46,0.7605960264900662,0.49314708200634094
47,0.758774834437086,0.49390593512612
48,0.7610927152317881,0.49252837891650547
49,0.7607615894039735,0.4931812392539836
50,0.7596026490066226,0.4934610946286861
51,0.7597682119205298,0.49219823262525836
52,0.7572847682119205,0.4930752841568736
53,0.7600993377483444,0.4936223906873599
54,0.758774834437086,0.4926949110473458
55,0.7599337748344371,0.49388818409400154
56,0.7602649006622516,0.4947669478794568
57,0.7624172185430463,0.4949242259448116
58,0.7599337748344371,0.49393492427420804
59,0.7614238410596027,0.49457838856036845
60,0.7596026490066226,0.4931381119052453
61,0.7617549668874172,0.4950649028887408
62,0.7609271523178808,0.49314585859637994
63,0.7597682119205298,0.49264602014917
64,0.760430463576159,0.4936671285243231
65,0.7609271523178808,0.49431002876182967
66,0.7612582781456954,0.49364356482625665
67,0.7582781456953642,0.4936817860367929
68,0.7586092715231788,0.4923577092973702
69,0.7605960264900662,0.4949090348133694
70,0.7614238410596027,0.494398151239052
71,0.7584437086092716,0.4920455588211029
72,0.7594370860927152,0.49407445040605535
73,0.7597682119205298,0.4939783429658127
74,0.7591059602649006,0.49284217600230884
75,0.7615894039735099,0.49502693598463215
76,0.7605960264900662,0.4952678975549793
77,0.7624172185430463,0.49404357935596854
78,0.7627483443708609,0.4942277575185032
79,0.7591059602649006,0.4925386834366527
80,0.7617549668874172,0.49332370879904486
81,0.7614238410596027,0.49404617779794635
82,0.7607615894039735,0.4934104856127218
83,0.759271523178808,0.4939471985356917
84,0.7594370860927152,0.49247939487149056
85,0.7622516556291391,0.4933521381116875
86,0.7597682119205298,0.49292410512780016
87,0.7624172185430463,0.4945419289337254
88,0.7624172185430463,0.49352514121964897
89,0.7630794701986755,0.4929701262253381
90,0.7605960264900662,0.49403817677662437
91,0.7609271523178808,0.49263821771385674
92,0.7619205298013245,0.49380155886607396
93,0.7607615894039735,0.4946129455759938
94,0.7612582781456954,0.493456674543684
95,0.7599337748344371,0.4943951089377172
96,0.7597682119205298,0.49366790968206914
97,0.7609271523178808,0.49388839547213587
98,0.7610927152317881,0.49478290011576825
99,0.7619205298013245,0.49465235553055853
100,0.7607615894039735,0.4949924265531217
