,hr,ndcg
0,0.09288079470198675,0.044512078044782175
1,0.5746688741721855,0.33986851827179987
2,0.6751655629139073,0.41357030653100424
3,0.7109271523178808,0.4514508127266466
4,0.7312913907284768,0.4654814962238679
5,0.7437086092715232,0.47750364028337766
6,0.7508278145695364,0.48794320622968634
7,0.7632450331125827,0.49678610471914547
8,0.7615894039735099,0.49567889679465676
9,0.7670529801324504,0.49891729873931884
10,0.7728476821192053,0.5016398161987957
11,0.7685430463576159,0.4974568795534341
12,0.7677152317880794,0.4972273160031273
13,0.7632450331125827,0.4929912012773335
14,0.7683774834437086,0.4955153435062358
15,0.7695364238410596,0.4960520601680616
16,0.7678807947019868,0.49190419359782867
17,0.7693708609271523,0.4945701973168362
18,0.7677152317880794,0.49126435032466553
19,0.7672185430463576,0.4917616522111494
20,0.7677152317880794,0.4873297185843142
21,0.7642384105960265,0.49042060600200055
22,0.7635761589403973,0.48542238846694813
23,0.7624172185430463,0.4813658217365966
24,0.7662251655629139,0.4807354469032199
25,0.7609271523178808,0.47855291216759743
26,0.7562913907284768,0.476307391795695
27,0.760430463576159,0.47329622683508865
28,0.7551324503311259,0.47026052975528954
29,0.758112582781457,0.47140710783174694
30,0.7521523178807947,0.4670461200880979
31,0.7533112582781457,0.466193625241712
32,0.7519867549668874,0.4621560755689667
33,0.7471854304635761,0.4620031408010564
34,0.7546357615894039,0.468386781869759
35,0.7490066225165563,0.4699605139077603
36,0.7501655629139072,0.4664840219386336
37,0.7480132450331126,0.46347655972952057
38,0.7552980132450331,0.46408954536319486
39,0.7490066225165563,0.4598370552045193
40,0.7516556291390728,0.46374657616046405
41,0.7466887417218543,0.4590998645221246
42,0.7445364238410596,0.4568388908795684
43,0.7455298013245033,0.45831441611276535
44,0.7483443708609272,0.45700197274791915
45,0.7427152317880795,0.4475936648062397
46,0.7486754966887417,0.45914724337614393
47,0.7455298013245033,0.4562645254623926
48,0.7493377483443708,0.45762580321550766
49,0.7460264900662251,0.4519465040156851
50,0.7448675496688741,0.4479329012780829
51,0.739569536423841,0.44708810973591606
52,0.7468543046357616,0.45098998896396253
53,0.7443708609271523,0.45561724603113235
54,0.7463576158940397,0.45223236097565256
55,0.7437086092715232,0.44708171745959613
56,0.7367549668874173,0.43897650864094956
57,0.7400662251655629,0.4455413158500859
58,0.7408940397350994,0.443605479182883
59,0.739569536423841,0.44661292321667506
60,0.7403973509933774,0.44529056473974227
61,0.7379139072847682,0.44282491199584373
62,0.7379139072847682,0.44516790909476084
63,0.7405629139072848,0.44181562498361077
64,0.7392384105960265,0.4475129603877533
65,0.7413907284768212,0.4425294708229427
66,0.7389072847682119,0.4374822706106631
67,0.7399006622516556,0.44331070038055037
68,0.7370860927152317,0.438756197494479
69,0.7365894039735099,0.44386265832128347
70,0.7359271523178808,0.4362213428035896
71,0.7349337748344371,0.44155706879842965
72,0.7364238410596027,0.43869414058526207
73,0.7306291390728477,0.43009030200048537
74,0.7279801324503311,0.4324939002838715
75,0.7327814569536424,0.43436958246272983
76,0.7336092715231788,0.43339336669299
77,0.7304635761589404,0.43393772804394265
78,0.729635761589404,0.4293309021972433
79,0.7311258278145696,0.4301660955480886
80,0.7288079470198675,0.42817868679915827
81,0.7301324503311258,0.4342962339735913
82,0.7269867549668875,0.4280298386023283
83,0.7309602649006622,0.4306541821498849
84,0.729635761589404,0.43077083325401727
85,0.729635761589404,0.42841655934111506
86,0.7263245033112583,0.42688498580130696
87,0.7288079470198675,0.4231991158437433
88,0.7286423841059603,0.42823423909932984
89,0.7288079470198675,0.42654325433965856
90,0.7284768211920529,0.42662006124333507
91,0.7293046357615894,0.4290753490211815
92,0.726158940397351,0.4263719224996251
93,0.722682119205298,0.4260783784748794
94,0.7230132450331126,0.4203366161318219
95,0.7258278145695364,0.42166086010910137
96,0.7254966887417219,0.42275353151198997
97,0.7291390728476821,0.42601124846580146
98,0.722682119205298,0.41974350896036416
99,0.723841059602649,0.4287577303531495
100,0.7221854304635762,0.419841727811599
