,hr,ndcg
0,0.09090909090909091,0.04295773453861992
1,0.6900149031296572,0.4433226460790954
2,0.7451564828614009,0.48846273570517573
3,0.7690014903129657,0.5209402007045392
4,0.7824143070044709,0.52670649117782
5,0.789865871833085,0.5367502622496588
6,0.7988077496274217,0.5454007985605517
7,0.8077496274217586,0.5538747832042061
8,0.8166915052160953,0.5584207229819479
9,0.8211624441132638,0.5657389011043976
10,0.8181818181818182,0.5660401640064316
11,0.8166915052160953,0.5694206211163227
12,0.8330849478390462,0.5764133315820127
13,0.8301043219076006,0.5752547645820197
14,0.8241430700447094,0.5751420425313328
15,0.8286140089418778,0.5764199236288206
16,0.834575260804769,0.5787313926753029
17,0.8315946348733234,0.5716229094928919
18,0.834575260804769,0.5750331162031964
19,0.8286140089418778,0.5785460661128717
20,0.8211624441132638,0.5845751246111907
21,0.827123695976155,0.5775913274621279
22,0.8256333830104322,0.5834649940203134
23,0.8211624441132638,0.579243814479312
24,0.827123695976155,0.5807500127146982
25,0.8241430700447094,0.574858565331178
26,0.8226527570789866,0.5746913195184229
27,0.8301043219076006,0.5802993157665306
28,0.8286140089418778,0.5760190821885106
29,0.827123695976155,0.5836410468249188
30,0.8241430700447094,0.5852246783375155
31,0.8226527570789866,0.5842242858223105
32,0.8226527570789866,0.5733777353043901
33,0.8181818181818182,0.5791069480088743
34,0.8286140089418778,0.5802577087121861
35,0.8301043219076006,0.5822103058471966
36,0.8301043219076006,0.5797960151302279
37,0.827123695976155,0.5836149305777625
38,0.8211624441132638,0.5753331194069234
39,0.827123695976155,0.5795588484351747
40,0.8181818181818182,0.5698754218839893
41,0.8256333830104322,0.5740058414264849
42,0.8315946348733234,0.5781012599653333
43,0.8330849478390462,0.5800116048649768
44,0.8286140089418778,0.5784668841200585
45,0.827123695976155,0.5743249598683222
46,0.8241430700447094,0.5704670386302864
47,0.8166915052160953,0.5683963773963839
48,0.8181818181818182,0.5742101292587162
49,0.8226527570789866,0.5733885259269627
50,0.8226527570789866,0.5764383462456727
51,0.8181818181818182,0.5722006771618476
52,0.8301043219076006,0.57883569197104
53,0.8211624441132638,0.574437702127016
54,0.8241430700447094,0.5744323364415361
55,0.8256333830104322,0.5836181824329736
56,0.8241430700447094,0.5739600935966158
57,0.8315946348733234,0.5778490836509136
58,0.8211624441132638,0.5737170846325158
59,0.8166915052160953,0.5736939040137805
60,0.8286140089418778,0.5758629144851521
61,0.8286140089418778,0.5729649720321293
62,0.8181818181818182,0.5721735071319266
63,0.8226527570789866,0.568557917037481
64,0.8256333830104322,0.5713683529877192
65,0.8256333830104322,0.5700323991310347
66,0.819672131147541,0.5685341285067463
67,0.819672131147541,0.5628077140294127
68,0.827123695976155,0.579435959158513
69,0.8301043219076006,0.5808207784406682
70,0.827123695976155,0.5779018236332567
71,0.8286140089418778,0.5790149441727901
72,0.8241430700447094,0.573747621901809
73,0.8226527570789866,0.5809799101516441
74,0.8315946348733234,0.5751096292534912
75,0.8286140089418778,0.5662827790952636
76,0.8315946348733234,0.5747993432891975
77,0.819672131147541,0.5647517972355953
78,0.8226527570789866,0.5716074484631926
79,0.8256333830104322,0.5694430222057851
80,0.8286140089418778,0.5646740742000534
81,0.8241430700447094,0.567494098061236
82,0.8226527570789866,0.5652601248785872
83,0.8286140089418778,0.5638492482816776
84,0.8211624441132638,0.5638701355297228
85,0.8152011922503726,0.5650234925374752
86,0.8211624441132638,0.5738491758559774
87,0.8211624441132638,0.5668441790592879
88,0.8226527570789866,0.5690178046859709
89,0.8286140089418778,0.5712575574178111
90,0.819672131147541,0.5639697924964785
91,0.8256333830104322,0.5733065523612039
92,0.8181818181818182,0.5653879761794443
93,0.8286140089418778,0.5700806171863566
94,0.8286140089418778,0.5762132845799676
95,0.8286140089418778,0.5664501326838162
96,0.8256333830104322,0.5657027586790787
97,0.8256333830104322,0.5651849733797668
98,0.827123695976155,0.56347688137595
99,0.8226527570789866,0.5614384838955768
100,0.8256333830104322,0.5637939443975359
