,hr,ndcg
0,0.09985096870342772,0.0420041948858104
1,0.698956780923994,0.44022926240507426
2,0.698956780923994,0.4535689985284063
3,0.736214605067064,0.4933894651929254
4,0.7883755588673621,0.5364043072487196
5,0.7913561847988078,0.544077335919827
6,0.8092399403874814,0.5616108438887151
7,0.8152011922503726,0.5615166040791912
8,0.819672131147541,0.5599187351576057
9,0.812220566318927,0.557425446355024
10,0.8166915052160953,0.5546417012170956
11,0.8092399403874814,0.558017876332903
12,0.8032786885245902,0.5525151905546228
13,0.797317436661699,0.5584174420061673
14,0.797317436661699,0.5531687918089255
15,0.8047690014903129,0.5554083076335269
16,0.8032786885245902,0.5563533552482279
17,0.797317436661699,0.554116425778653
18,0.797317436661699,0.5533979010545719
19,0.8017883755588674,0.5545318379249813
20,0.8137108792846498,0.557950561093495
21,0.8032786885245902,0.5443272387822533
22,0.8047690014903129,0.5568825334157779
23,0.7943368107302533,0.5515294388182411
24,0.8077496274217586,0.5629880957994147
25,0.797317436661699,0.5564832845885672
26,0.8047690014903129,0.5561018752147414
27,0.8032786885245902,0.5538197046341073
28,0.8032786885245902,0.5529768579073225
29,0.8166915052160953,0.5629538382829399
30,0.819672131147541,0.5630304831695986
31,0.8002980625931445,0.5571505491860893
32,0.8062593144560357,0.5560674032784372
33,0.8017883755588674,0.5553377877187465
34,0.819672131147541,0.5575452517035511
35,0.8062593144560357,0.5607028476763409
36,0.8032786885245902,0.5577416712992203
37,0.7883755588673621,0.5480465806730405
38,0.8047690014903129,0.5526125816661891
39,0.7913561847988078,0.5529179317646891
40,0.7988077496274217,0.5572135109329819
41,0.7988077496274217,0.5499342087106622
42,0.7943368107302533,0.5507422566486254
43,0.8002980625931445,0.5581539238053984
44,0.797317436661699,0.55927820994387
45,0.8032786885245902,0.5562806890742905
46,0.7988077496274217,0.5548464078428923
47,0.7943368107302533,0.5536266370748802
48,0.789865871833085,0.5522772100558424
49,0.7928464977645305,0.5492837267660323
50,0.7839046199701938,0.5530277925762219
51,0.7883755588673621,0.5532538112646787
52,0.789865871833085,0.5489243668965735
53,0.7958271236959762,0.551188027981557
54,0.7928464977645305,0.5492738295927767
55,0.7913561847988078,0.5449315502604024
56,0.797317436661699,0.5511203576930024
57,0.7958271236959762,0.5510127387451363
58,0.7958271236959762,0.5431426140748323
59,0.797317436661699,0.5487012937014331
60,0.8002980625931445,0.5509395574112933
61,0.8047690014903129,0.5488834383504636
62,0.7913561847988078,0.5482982552139328
63,0.8062593144560357,0.5490676478227005
64,0.7943368107302533,0.5489956151532385
65,0.797317436661699,0.5434476089904857
66,0.797317436661699,0.5453879460358626
67,0.7943368107302533,0.5389485673717137
68,0.7883755588673621,0.5431889176160382
69,0.789865871833085,0.5433063141580686
70,0.7928464977645305,0.5442133472247754
71,0.7913561847988078,0.547326473506074
72,0.789865871833085,0.5438119579362218
73,0.789865871833085,0.5341252070887492
74,0.7913561847988078,0.5396267246351459
75,0.7943368107302533,0.5396916318708403
76,0.7943368107302533,0.5474434951225564
77,0.7928464977645305,0.5269111413796472
78,0.7883755588673621,0.5382257146277648
79,0.789865871833085,0.5475905117430905
80,0.7928464977645305,0.538039436179566
81,0.7868852459016393,0.5302817785379714
82,0.7958271236959762,0.5349607802916748
83,0.7913561847988078,0.5352343749298587
84,0.7958271236959762,0.5458021006074631
85,0.7928464977645305,0.5388111489750751
86,0.7883755588673621,0.5340644818504587
87,0.8002980625931445,0.5470685849511492
88,0.7913561847988078,0.5403861194512123
89,0.7868852459016393,0.5354383992605152
90,0.797317436661699,0.5390537612067842
91,0.7764530551415797,0.5322716780564336
92,0.7809239940387481,0.532728440270708
93,0.7883755588673621,0.5374069805793634
94,0.7853949329359166,0.5403005769002452
95,0.7809239940387481,0.5352922497382481
96,0.7779433681073026,0.5248124253378504
97,0.7868852459016393,0.535411985705906
98,0.789865871833085,0.5393149824249276
99,0.789865871833085,0.5418394268786334
100,0.7943368107302533,0.5369082977980583
